exit_ts,equity,drawdown_pct
2025-01-08 13:45:00,96176.55,3.823449999999997
2025-01-10 15:15:00,102162.05,0.0
2025-01-10 15:15:00,104072.05,0.0
2025-01-14 14:00:00,99441.3,4.449561625815961
2025-01-16 15:15:00,100529.3,3.404132041215677
2025-01-22 15:00:00,95824.15000000001,7.925182601860917
2025-01-23 15:15:00,96174.90000000001,7.588156474288719
2025-01-24 15:15:00,99412.40000000001,4.477330849156901
2025-01-27 15:15:00,99028.90000000001,4.8458255602729015
2025-01-28 15:15:00,101838.90000000001,2.1457730485754762
2025-01-29 15:15:00,99684.65000000001,4.215733234811839
2025-01-31 14:00:00,99988.95000000001,3.9233396478689437
2025-01-31 15:15:00,103204.15000000001,0.8339414857303129
2025-02-03 15:15:00,99426.95000000001,4.463350150208429
2025-02-03 15:15:00,97670.20000000001,6.151363406409302
2025-02-05 15:15:00,95494.20000000001,8.242222575609869
2025-02-07 12:00:00,92744.15000000001,10.884670764148485
2025-02-12 15:15:00,89149.90000000001,14.338287753532283
2025-02-13 15:15:00,94059.90000000001,9.620402403911516
2025-02-14 14:30:00,89714.75000000001,13.795538763769896
2025-02-17 10:30:00,85301.05000000002,18.036542952694777
2025-02-17 13:30:00,80560.35000000002,22.591752540667724
2025-02-17 13:30:00,75758.00000000001,27.206199935525426
2025-02-18 15:15:00,73796.50000000001,29.09095189342382
2025-02-18 15:15:00,72448.50000000001,30.386208400814617
2025-02-20 15:15:00,70798.25000000001,31.971888705949375
2025-02-25 15:15:00,70368.25000000001,32.38506400133368
2025-02-28 12:45:00,74920.50000000001,28.010930888744852
2025-02-28 13:00:00,79664.00000000001,23.453030856988008
2025-03-03 15:15:00,79054.00000000001,24.039163252765743
2025-03-05 15:15:00,78499.50000000001,24.5719672092555
2025-03-06 15:15:00,77080.25000000001,25.93568590221869
2025-03-06 15:15:00,75765.25000000001,27.19923360787069
2025-03-07 15:15:00,74714.25000000001,28.209110899612323
2025-03-10 14:30:00,79075.25000000001,24.018744706191516
2025-03-12 14:30:00,75734.80000000002,27.228492184020574
2025-03-17 15:15:00,75374.55000000002,27.574646603002424
2025-04-02 15:15:00,78084.05000000002,24.97116180569133
2025-04-03 15:15:00,79770.55000000002,23.350649862282893
2025-04-03 15:15:00,80270.55000000002,22.870213472301145
2025-04-04 13:30:00,77395.70000000001,25.632578583779207
2025-04-08 15:15:00,77399.20000000001,25.629215529049336
2025-04-09 15:15:00,76411.95000000001,26.577837181068297
2025-04-11 15:15:00,77354.95000000001,25.67173414956272
2025-04-11 15:15:00,78469.70000000001,24.600601218098415
2025-04-25 13:45:00,83389.50000000001,19.873299315234004
2025-04-25 15:15:00,83283.50000000001,19.975151829910132
2025-04-28 15:15:00,84017.50000000001,19.269871209416927
2025-04-29 15:15:00,82207.50000000001,21.009050941150853
2025-04-30 15:15:00,80931.50000000001,22.235124608384275
2025-05-02 15:15:00,79529.50000000001,23.582268245893097
2025-05-05 15:15:00,78100.50000000001,24.955355448460935
2025-05-08 15:15:00,79290.50000000001,23.811916840304374
2025-05-15 13:45:00,85884.85000000002,17.475585423752086
2025-05-15 15:15:00,84830.85000000002,18.48834533383361
2025-05-16 15:15:00,85045.85000000002,18.281757686141457
2025-05-20 12:45:00,82411.30000000002,20.813225068594292
2025-05-23 15:15:00,82419.30000000002,20.805538086354584
2025-05-27 11:30:00,89328.20000000001,14.166964136864788
2025-05-28 15:15:00,88901.20000000001,14.577256813909202
2025-05-28 15:15:00,87997.20000000001,15.445885806996202
2025-05-30 15:15:00,90051.20000000001,13.47225311695118
2025-06-02 15:15:00,92186.20000000001,11.420789731729116
2025-06-03 15:15:00,91036.20000000001,12.525793428687138
2025-06-04 15:15:00,91488.20000000001,12.091478932143636
2025-06-05 13:00:00,88985.65000000001,14.496111107641289
2025-06-11 13:15:00,86910.6,16.48997016970454
2025-06-17 15:15:00,88700.6,14.770007893569884
2025-06-19 15:15:00,89923.6,13.594860483674529
2025-06-23 13:15:00,87131.70000000001,16.277521198054608
2025-06-24 13:30:00,83807.75000000001,19.471414275014272
2025-06-25 15:15:00,83416.75000000001,19.84711553198
2025-07-01 15:15:00,83891.75000000001,19.390700961497338
2025-07-01 15:15:00,85176.75000000001,18.155979439244245
2025-07-04 11:30:00,81504.10000000002,21.684928854577173
2025-07-04 15:15:00,85079.10000000002,18.249808666207674
2025-07-09 14:45:00,82719.70000000003,20.51689190325354
2025-07-09 15:15:00,84760.10000000002,18.55632708301603
2025-07-10 15:15:00,81602.70000000003,21.590186798472764
2025-07-11 15:15:00,81091.70000000003,22.081192789034112
2025-07-14 15:00:00,78580.60000000002,24.494040426800453
2025-07-16 12:30:00,76407.45000000003,26.582161108578124
2025-07-21 15:15:00,74609.45000000003,28.309810366952487
2025-07-24 12:00:00,72509.35000000002,30.327739292153833
2025-07-24 15:15:00,74173.35000000002,28.728846986294577
2025-07-24 15:15:00,73401.35000000002,29.470640772426393
2025-07-25 15:15:00,73043.35000000002,29.814633227653324
2025-07-30 15:15:00,73252.35000000002,29.613810816640957
2025-08-01 15:15:00,75651.35000000002,27.308677017508526
2025-08-04 12:30:00,72498.85000000002,30.337828456343445
2025-08-05 15:15:00,73828.85000000002,29.059867658992
2025-08-05 15:15:00,73853.85000000002,29.035845839492914
2025-08-07 14:15:00,71366.35000000002,31.426016879652106
2025-08-08 15:15:00,75253.35000000002,27.691104383933997
2025-08-11 14:00:00,71972.75000000001,30.843343625882248
2025-08-12 12:30:00,69077.65000000001,33.625166411154574
2025-08-13 14:00:00,66606.15000000001,35.99996348683435
2025-08-21 12:15:00,64647.50000000001,37.88197695730986
2025-08-21 15:15:00,62969.50000000001,39.49432148208861
2025-08-25 15:15:00,63346.50000000001,39.132072444042365
2025-09-03 14:00:00,60924.65000000001,41.459162186196956
2025-09-04 15:15:00,62051.65000000001,40.3762585631781
2025-09-05 13:30:00,56629.70000000001,45.586062732501176
2025-09-05 13:45:00,59351.70000000001,42.97056702544054
2025-09-08 14:30:00,54080.20000000001,48.03580788501811
2025-09-09 15:15:00,52687.20000000001,49.374303667507256
2025-09-11 15:15:00,52485.20000000001,49.56839996905988
2025-09-23 12:30:00,55921.30000000001,46.26674500982732
2025-09-24 15:00:00,53272.20000000001,48.812193091228615
2025-09-25 13:00:00,47898.70000000001,53.975442974362466
2025-09-25 15:00:00,50598.35000000001,51.381422773934005
2025-09-25 15:15:00,50858.70000000001,51.13125954567052
2025-09-29 15:15:00,51421.70000000001,50.59028817055107
2025-09-30 15:15:00,50325.70000000001,51.64340473739105
2025-10-08 15:15:00,47939.70000000001,53.93604719038396
2025-10-09 15:15:00,47443.70000000001,54.412640089245855
2025-10-13 15:15:00,46962.70000000001,54.8748198964083
2025-10-14 15:15:00,48398.70000000001,53.49500658438071
2025-10-15 15:15:00,46957.70000000001,54.87962426030811
2025-10-29 15:15:00,49830.70000000001,52.11903676347299
2025-10-31 15:15:00,48083.70000000001,53.79768151006922
2025-11-03 15:15:00,47149.70000000001,54.695136686555124
2025-11-04 15:15:00,45954.70000000001,55.843379658611504
2025-11-04 15:15:00,45065.70000000001,56.697595559999044
2025-11-06 12:45:00,40653.70000000001,60.93696626519799
2025-11-06 13:00:00,42839.60000000001,58.83659445547579
2025-11-06 15:15:00,41270.70000000001,60.34410775996052
2025-11-11 15:15:00,41947.70000000001,59.693596887925224
2025-11-12 15:15:00,39567.70000000001,61.98047410423835
2025-11-13 14:00:00,37191.15000000001,64.26403630946061
2025-11-13 14:00:00,34968.50000000001,66.39972019384646
2025-11-18 15:15:00,33626.50000000001,67.68921146455747
2025-11-18 15:15:00,32197.500000000007,69.0622986671253
2025-11-19 10:45:00,30488.450000000008,70.70447829172193
2025-11-19 14:30:00,33551.80000000001,67.76098866122075
2025-11-20 15:15:00,35275.80000000001,66.10444398856369
2025-11-24 15:00:00,32728.70000000001,68.5518830464087
2025-11-26 15:15:00,32451.70000000001,68.81804480645859
2025-11-28 14:00:00,30148.350000000013,71.0312711241875
2025-12-01 14:30:00,27680.45000000001,73.40260905785942
2025-12-02 14:30:00,25165.45000000001,75.81920409946761
2025-12-03 13:45:00,22652.400000000012,78.23392543915489
2025-12-04 12:15:00,19973.300000000014,80.80819970395507
2025-12-05 15:15:00,19567.300000000014,81.19831405262026
2025-12-10 15:15:00,22074.300000000014,78.78940599325178
2025-12-11 15:15:00,20627.300000000014,80.17978890585896
2025-12-12 15:15:00,18142.300000000014,82.56755776406824
2025-12-15 15:15:00,17421.300000000014,83.26034703842193
