date,entry_ts,exit_ts,year,instrument,strategy,direction,entry,exit_price,stop,target,pnl_pts,pnl_rs,win,exit_reason,bias_score,lots_used,capital_used,atr14,stop_pts,target_pts,vah,val,poc,pierce_pts,profile_used,regime_start,days_held,regime,macro_ok,size_factor,trend_pct,per_trade_risk_pct,period
2024-10-25,2024-10-25 12:45:00,2024-10-28 09:30:00,2024,BSE-SENSEX,VP_TRAIL_SWING,LONG,79440.0,79485.46,79135.77,80230.0,5.46,14.61,1,TRAIL STOP,0.3337,10,75000,629.08,304.23,790.0,81800.0,79460.0,80230.0,209.9,full,,1,neutral,True,0.5,-1.23,0.45,IS
2024-10-28,2024-10-28 10:45:00,2024-10-29 12:00:00,2024,BSE-SENSEX,VP_TRAIL_SWING,SHORT,80200.0,79887.0,80615.82,79410.0,273.0,2689.98,1,BREAKEVEN,0.2819,10,75000,674.0,415.82,790.0,80300.0,79200.0,79410.0,190.0,full,,1,neutral,True,1.0,-2.47,0.9,IS
2024-11-14,2024-11-14 13:15:00,2024-11-14 15:15:00,2024,BSE-SENSEX,VP_TRAIL_SWING,LONG,78199.85,77890.0,77559.88,79910.0,-349.85,-3538.5,0,SQUARE OFF,1.0,10,75000,855.86,639.97,1710.15,81000.0,78940.0,79910.0,1208.95,full,,0,neutral,True,0.5,-3.17,0.45,IS
2024-11-22,2024-11-22 10:00:00,2024-11-25 09:15:00,2024,BSE-SENSEX,VP_TRAIL_SWING,LONG,78051.25,79910.0,76968.99,79910.0,1818.75,18147.5,1,TARGET HIT,0.4745,10,75000,906.27,1082.26,1858.75,81000.0,77580.0,79910.0,430.0,full,,1,neutral,True,0.5,-2.27,0.45,IS
2024-12-06,2024-12-06 10:30:00,2024-12-06 15:15:00,2024,BSE-SENSEX,VP_TRAIL_SWING,SHORT,81925.25,82098.25,82408.07,81230.0,-213.0,-2170.0,0,SQUARE OFF,0.0666,10,75000,930.37,482.82,695.25,82160.0,80780.0,81230.0,62.0,full,,0,neutral,True,0.5,3.74,0.45,IS
2024-12-13,2024-12-13 11:00:00,2024-12-13 12:00:00,2024,BSE-SENSEX,VP_TRAIL_SWING,LONG,80789.1,81810.0,80068.34,81810.0,980.9,9769.0,1,TARGET HIT,0.6936,10,75000,908.3,720.76,1020.9,82140.0,80880.0,81810.0,630.0,full,,0,neutral,True,0.5,-0.56,0.45,IS
2024-12-20,2024-12-20 10:15:00,2024-12-20 12:45:00,2024,BSE-SENSEX,VP_TRAIL_SWING,LONG,79200.0,78773.27,78662.87,82010.0,-466.73,-4707.27,0,TRAIL STOP,1.0,10,75000,935.64,537.13,2810.0,82340.0,80520.0,82010.0,1670.0,full,,0,neutral,True,0.5,-2.76,0.45,IS
2025-01-08,2025-01-08 13:30:00,2025-01-08 14:00:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,78300.0,78550.0,77712.17,78550.0,210.0,2060.0,1,TARGET HIT,0.0,10,75000,939.15,587.83,250.0,79800.0,77900.0,78550.0,0.0,full,,0,neutral,True,1.0,-0.2,0.9,IS
2025-01-13,2025-01-13 10:15:00,2025-01-13 13:00:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,77300.0,76868.0,76868.0,78550.0,-472.0,-4759.96,0,TRAIL STOP,0.5814,10,75000,859.98,432.0,1250.0,79720.0,77540.0,78550.0,500.0,full,,0,neutral,True,0.5,-2.67,0.45,IS
2025-01-17,2025-01-17 12:00:00,2025-01-17 12:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,76780.0,76890.0,76325.8,76890.0,70.0,660.0,1,TARGET HIT,0.0156,10,75000,715.27,454.2,110.0,78740.0,76480.0,76890.0,11.15,full,,0,neutral,True,0.5,-1.1,0.45,IS
2025-02-04,2025-02-04 10:30:00,2025-02-04 11:45:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,77700.0,78235.91,78292.91,77310.0,-575.91,-5799.13,0,TRAIL STOP,0.3779,10,75000,714.55,592.91,390.0,77880.0,77220.0,77310.0,270.0,full,,0,neutral,True,0.5,2.12,0.45,IS
2025-02-05,2025-02-05 11:15:00,2025-02-07 10:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,78625.0,78392.19,78974.18,77310.0,192.81,1888.06,1,TRAIL STOP,1.0,10,75000,644.39,349.18,1315.0,78160.0,77220.0,77310.0,681.05,full,,2,neutral,True,0.5,1.92,0.45,IS
2025-02-07,2025-02-07 12:00:00,2025-02-11 09:45:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,78200.0,77310.0,78718.88,77310.0,850.0,8460.0,1,TARGET HIT,0.3922,10,75000,688.35,518.88,890.0,78320.0,77220.0,77310.0,270.0,full,,2,neutral,True,1.0,0.23,0.9,IS
2025-02-12,2025-02-12 10:45:00,2025-02-12 11:45:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,76056.55,76510.0,75606.97,76510.0,413.45,4094.5,1,TARGET HIT,0.8809,10,75000,715.15,449.58,453.45,78080.0,76380.0,76510.0,630.0,full,,0,neutral,True,0.5,-2.65,0.45,IS
2025-02-17,2025-02-17 10:30:00,2025-02-18 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,76110.0,76110.0,75458.67,76510.0,-40.0,-440.0,0,TRAIL STOP,0.0189,10,75000,741.01,651.33,400.0,77640.0,75620.0,76510.0,14.0,full,,1,neutral,True,0.5,-2.5,0.45,IS
2025-03-07,2025-03-07 11:45:00,2025-03-07 15:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,74600.1,74604.45,74983.94,73350.0,-44.35,-483.5,0,SQUARE OFF,0.7988,10,75000,664.71,383.84,1250.1,74320.0,73220.0,73350.0,531.0,full,,0,neutral,True,1.0,-0.91,0.9,IS
2025-03-21,2025-03-21 13:45:00,2025-03-21 15:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,76850.0,77000.0,77294.96,75630.0,-190.0,-1940.0,0,SQUARE OFF,1.0,10,75000,698.31,444.96,1220.0,76100.0,73620.0,75630.0,1055.3,full,,0,neutral,True,0.5,2.91,0.45,IS
2025-03-25,2025-03-25 10:00:00,2025-03-25 10:30:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,78495.85,78495.85,78954.32,78110.0,-40.0,-440.0,0,BREAKEVEN,0.0075,10,75000,743.58,458.47,385.85,78800.0,75160.0,78110.0,5.6,full,,0,neutral,True,0.5,5.15,0.45,IS
2025-04-21,2025-04-21 13:30:00,2025-04-21 15:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,79402.35,79500.5,79863.56,76910.0,-138.15,-1421.5,0,SQUARE OFF,1.0,10,75000,855.56,461.21,2492.35,78260.0,72820.0,76910.0,1432.45,sub,2025-04-07,0,neutral,True,0.5,5.21,0.45,IS
2025-04-23,2025-04-23 10:00:00,2025-04-23 10:45:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,79778.4,79650.0,80336.29,79650.0,88.4,844.0,1,TARGET HIT,-0.1811,10,75000,860.44,557.89,128.4,80320.0,76880.0,79650.0,-155.8,sub,2025-04-07,0,neutral,True,0.5,5.41,0.45,IS
2025-05-09,2025-05-09 11:00:00,2025-05-09 13:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,79572.8,79483.2,79222.23,80750.0,-129.6,-1335.98,0,TRAIL STOP,1.0,10,75000,638.86,350.57,1177.2,81120.0,80420.0,80750.0,1070.0,full,,0,neutral,True,1.0,-0.29,0.9,IS
2025-06-02,2025-06-02 10:30:00,2025-06-02 12:30:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,81340.0,81710.0,81061.0,81710.0,330.0,3260.0,1,TARGET HIT,1.0,10,75000,300.0,279.0,370.0,81960.0,81620.0,81710.0,499.0,full,,0,neutral,True,1.0,0.03,0.9,IS
2025-06-03,2025-06-03 11:45:00,2025-06-03 12:45:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,81436.1,81094.85,81094.85,81710.0,-381.25,-3852.52,0,TRAIL STOP,0.4475,10,75000,625.76,341.25,273.9,81960.0,81500.0,81710.0,280.0,full,,0,neutral,True,0.5,-0.73,0.45,IS
2025-06-04,2025-06-04 10:00:00,2025-06-05 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,81225.0,81272.36,80883.66,81710.0,7.36,33.61,1,BREAKEVEN,0.4117,10,75000,631.58,341.34,485.0,81920.0,81260.0,81710.0,260.0,full,,1,neutral,True,0.5,-0.55,0.45,IS
2025-06-05,2025-06-05 12:45:00,2025-06-05 13:30:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,81917.0,81690.0,82307.37,81690.0,187.0,1830.0,1,TARGET HIT,0.255,10,75000,631.58,390.37,227.0,82020.0,81280.0,81690.0,161.05,full,,0,neutral,True,1.0,-0.45,0.9,IS
2025-06-06,2025-06-06 12:30:00,2025-06-06 15:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,82322.7,82431.0,82693.47,81690.0,-148.3,-1523.0,0,SQUARE OFF,0.7717,10,75000,693.11,370.77,632.7,82020.0,81240.0,81690.0,534.85,full,,0,neutral,True,1.0,-0.28,0.9,IS
2025-06-10,2025-06-10 10:45:00,2025-06-11 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,82601.6,82601.6,82937.55,81690.0,-40.0,-440.0,0,TRAIL STOP,1.0,10,75000,619.98,335.95,911.6,82020.0,81160.0,81690.0,792.85,full,,1,neutral,True,0.5,1.27,0.45,IS
2025-06-16,2025-06-16 10:00:00,2025-06-17 09:30:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,81357.8,81626.57,81009.65,82670.0,228.77,2247.73,1,TRAIL STOP,0.415,10,75000,669.95,348.15,1312.2,82960.0,81420.0,82670.0,278.0,full,,1,neutral,True,0.5,-1.53,0.45,IS
2025-06-24,2025-06-24 12:30:00,2025-06-25 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,82493.4,82600.0,83233.9,81610.0,-146.6,-1506.0,0,CONTRACT ROLL,1.0,10,75000,300.0,740.5,883.4,82420.0,81320.0,81610.0,667.9,full,,0,neutral,True,1.0,-0.0,0.9,IS
2025-07-15,2025-07-15 10:00:00,2025-07-16 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,82574.0,82671.8,82165.67,83830.0,57.8,538.02,1,TRAIL STOP,1.0,10,75000,490.7,408.33,1256.0,84240.0,83340.0,83830.0,1070.0,full,,1,neutral,True,0.5,-1.31,0.45,IS
2025-07-16,2025-07-16 11:45:00,2025-07-17 09:30:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,82694.65,82694.65,82376.51,83830.0,-40.0,-440.0,0,TRAIL STOP,1.0,10,75000,486.75,318.14,1135.35,84320.0,83180.0,83830.0,705.35,full,,1,neutral,True,0.5,-1.33,0.45,IS
2025-07-21,2025-07-21 10:00:00,2025-07-22 11:00:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,82304.55,82306.1,81830.1,83830.0,-38.45,-424.5,0,TRAIL STOP,1.0,10,75000,476.6,474.45,1525.45,84320.0,82780.0,83830.0,850.0,full,,1,neutral,True,0.5,-0.98,0.45,IS
2025-07-22,2025-07-22 12:15:00,2025-07-22 15:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,82379.0,82293.7,82104.73,83830.0,-125.3,-1293.0,0,SQUARE OFF,0.7133,10,75000,476.6,274.27,1451.0,84320.0,82540.0,83830.0,339.95,full,,0,neutral,True,1.0,-0.27,0.9,IS
2025-07-29,2025-07-29 11:15:00,2025-07-30 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,80900.0,81796.0,80535.54,82350.0,856.0,8520.0,1,CONTRACT ROLL,1.0,10,75000,300.0,364.46,1450.0,83720.0,81300.0,82350.0,652.85,full,,0,neutral,True,0.5,-1.66,0.45,IS
2025-08-18,2025-08-18 12:00:00,2025-08-18 15:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,81480.0,81552.8,81896.56,80830.0,-112.8,-1168.0,0,SQUARE OFF,0.8433,10,75000,629.3,416.56,650.0,81240.0,80380.0,80830.0,530.7,full,,0,neutral,True,1.0,-0.27,0.9,IS
2025-09-02,2025-09-02 13:00:00,2025-09-02 13:45:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,81080.25,80730.0,81240.0,80730.0,310.25,3062.5,1,TARGET HIT,0.9333,10,75000,300.0,159.75,350.25,80900.0,80520.0,80730.0,280.0,full,,0,neutral,True,1.0,-0.65,0.9,IS
2025-09-04,2025-09-04 10:30:00,2025-09-05 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,81275.55,81275.55,81672.03,80630.0,-40.0,-440.0,0,TRAIL STOP,0.8991,10,75000,578.39,396.48,645.55,81040.0,80500.0,80630.0,520.0,full,,1,neutral,True,1.0,0.24,0.9,IS
2025-09-15,2025-09-15 10:30:00,2025-09-15 15:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,82039.5,82056.45,82293.41,81830.0,-56.95,-609.5,0,SQUARE OFF,0.6643,10,75000,432.05,253.91,209.5,81920.0,80740.0,81830.0,287.0,full,,0,neutral,True,0.5,1.29,0.45,IS
2025-10-01,2025-10-01 12:15:00,2025-10-01 14:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,81448.55,81544.75,81623.55,81010.0,-136.2,-1402.0,0,TRAIL STOP,0.4785,10,75000,300.0,175.0,438.55,81420.0,80920.0,81010.0,143.55,full,,0,neutral,True,1.0,-1.59,0.9,IS
2025-10-08,2025-10-08 10:00:00,2025-10-09 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,82461.7,82325.6,82815.35,81510.0,96.1,921.03,1,TRAIL STOP,1.0,10,75000,607.59,353.65,951.7,81720.0,80860.0,81510.0,969.95,full,,1,neutral,True,0.5,1.54,0.45,IS
2025-10-14,2025-10-14 11:00:00,2025-10-15 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,82550.0,82431.62,82894.42,81510.0,78.38,743.81,1,TRAIL STOP,0.5381,10,75000,613.24,344.42,1040.0,82440.0,80860.0,81510.0,330.0,full,,1,neutral,True,0.5,0.55,0.45,IS
2025-10-17,2025-10-17 13:00:00,2025-10-17 14:45:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,83962.6,84242.01,84372.92,81510.0,-319.41,-3234.13,0,TRAIL STOP,1.0,10,75000,614.62,410.32,2452.6,82760.0,80860.0,81510.0,1490.0,full,,0,neutral,True,0.5,1.37,0.45,IS
2025-10-24,2025-10-24 10:30:00,2025-10-27 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,84423.4,84343.66,84771.22,81510.0,39.74,357.39,1,TRAIL STOP,1.0,10,75000,604.22,347.82,2913.4,83680.0,80820.0,81510.0,968.8,full,,1,neutral,True,0.5,2.09,0.45,IS
2025-10-28,2025-10-28 10:00:00,2025-10-28 15:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,84700.65,84771.7,85108.97,81510.0,-111.05,-1150.5,0,SQUARE OFF,1.0,10,75000,621.37,408.32,3190.65,84080.0,80820.0,81510.0,904.7,full,,0,neutral,True,0.5,1.06,0.45,IS
2025-11-06,2025-11-06 10:45:00,2025-11-06 13:45:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,83969.65,83848.65,83741.15,84570.0,-161.0,-1650.0,0,TRAIL STOP,0.5295,10,75000,300.0,228.5,600.35,84820.0,83960.0,84570.0,158.85,full,,0,neutral,True,0.5,-1.0,0.45,IS
2025-11-07,2025-11-07 11:00:00,2025-11-10 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,83382.4,83870.0,83059.94,83870.0,447.6,4436.0,1,TARGET HIT,0.9873,10,75000,567.19,322.46,487.6,84800.0,83740.0,83870.0,560.0,full,,1,neutral,True,0.5,-1.58,0.45,IS
2025-11-13,2025-11-13 13:45:00,2025-11-14 09:30:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,84950.0,84765.66,85300.29,83870.0,144.34,1403.37,1,TRAIL STOP,0.5338,10,75000,571.33,350.29,1080.0,84880.0,83700.0,83870.0,305.0,full,,1,neutral,True,0.5,1.13,0.45,IS
2025-11-21,2025-11-21 10:00:00,2025-11-21 12:45:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,85422.4,85698.71,85973.8,84850.0,-316.31,-3203.06,0,TRAIL STOP,1.0,10,75000,530.27,551.4,572.4,85260.0,83880.0,84850.0,607.75,full,,0,neutral,True,0.5,1.21,0.45,IS
2025-11-21,2025-11-21 13:00:00,2025-11-24 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,85525.25,85525.25,85805.05,84850.0,-40.0,-440.0,0,TRAIL STOP,0.8142,10,75000,539.2,279.8,675.25,85260.0,83840.0,84850.0,439.0,full,,1,neutral,True,0.5,1.21,0.45,IS
2025-11-27,2025-11-27 11:45:00,2025-11-28 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,SHORT,85811.55,86310.0,86157.32,84850.0,-538.45,-5424.5,0,CONTRACT ROLL,1.0,10,75000,300.0,345.77,961.55,85660.0,84160.0,84850.0,390.0,full,,0,neutral,True,1.0,0.41,0.9,IS
2025-12-03,2025-12-03 11:30:00,2025-12-04 09:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,85455.6,85455.6,85285.0,85790.0,-40.0,-440.0,0,BREAKEVEN,0.7635,10,75000,464.99,170.6,334.4,86480.0,85700.0,85790.0,355.0,full,,1,neutral,True,1.0,1.38,0.9,IS
2025-12-09,2025-12-09 10:15:00,2025-12-09 15:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,85099.5,85062.0,84754.37,85750.0,-77.5,-815.0,0,SQUARE OFF,0.9088,10,75000,528.17,345.13,650.5,86160.0,85340.0,85750.0,480.0,full,,0,neutral,True,0.5,-0.92,0.45,IS
2025-12-10,2025-12-10 13:15:00,2025-12-10 15:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,84966.35,84703.85,84642.42,85750.0,-302.5,-3065.0,0,SQUARE OFF,0.7165,10,75000,542.89,323.93,783.65,86200.0,85140.0,85750.0,389.0,full,,0,neutral,True,0.5,-0.93,0.45,IS
2025-12-11,2025-12-11 10:30:00,2025-12-12 10:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,84914.8,85307.89,84440.24,85750.0,353.09,3490.86,1,BREAKEVEN,1.0,10,75000,536.03,474.56,835.2,86360.0,85140.0,85750.0,588.35,full,,1,neutral,True,0.5,-1.1,0.45,IS
2025-12-18,2025-12-18 10:15:00,2025-12-18 15:15:00,2025,BSE-SENSEX,VP_TRAIL_SWING,LONG,84751.95,84609.0,84368.98,85090.0,-182.95,-1869.5,0,SQUARE OFF,0.3977,10,75000,520.36,382.97,338.05,85820.0,84680.0,85090.0,206.95,full,,0,neutral,True,1.0,0.08,0.9,IS
2026-02-20,2026-02-20 10:15:00,2026-02-20 15:15:00,2026,BSE-SENSEX,VP_TRAIL_SWING,LONG,82880.05,82872.6,82432.1,84090.0,-47.45,-514.5,0,SQUARE OFF,0.3656,10,75000,721.23,447.95,1209.95,84620.0,82840.0,84090.0,263.65,full,,0,neutral,True,0.5,-1.73,0.45,OOS
2026-02-24,2026-02-24 13:45:00,2026-02-25 09:15:00,2026,BSE-SENSEX,VP_TRAIL_SWING,LONG,82282.95,82553.86,81913.62,84090.0,230.91,2269.07,1,TRAIL STOP,1.0,10,75000,684.29,369.33,1807.05,84620.0,82840.0,84090.0,795.0,full,,1,neutral,True,1.0,-0.19,0.9,OOS
2026-03-09,2026-03-09 10:45:00,2026-03-10 09:45:00,2026,BSE-SENSEX,VP_TRAIL_SWING,LONG,77428.9,78053.0,76715.29,79770.0,584.1,5800.96,1,BREAKEVEN,1.0,10,75000,1116.91,713.61,2341.1,80580.0,78920.0,79770.0,1966.55,full,,1,neutral,True,0.5,-3.58,0.45,OOS
2026-03-10,2026-03-10 10:30:00,2026-03-11 09:15:00,2026,BSE-SENSEX,VP_TRAIL_SWING,LONG,78472.25,78472.25,77868.97,79770.0,-40.0,-440.0,0,TRAIL STOP,0.2129,10,75000,1163.06,603.28,1297.75,81060.0,78340.0,79770.0,247.65,full,,1,neutral,True,0.5,-4.89,0.45,OOS
2026-03-16,2026-03-16 11:00:00,2026-03-17 11:15:00,2026,BSE-SENSEX,VP_TRAIL_SWING,LONG,74580.0,75533.84,73888.42,77510.0,913.84,9098.37,1,BREAKEVEN,1.0,10,75000,1175.72,691.58,2930.0,78200.0,75360.0,77510.0,1231.65,sub,2026-03-09,1,neutral,True,0.5,-5.63,0.45,OOS
2026-03-24,2026-03-24 11:30:00,2026-03-25 09:30:00,2026,BSE-SENSEX,VP_TRAIL_SWING,LONG,73482.65,75050.0,72853.0,75050.0,1527.35,15233.5,1,TARGET HIT,1.0,10,75000,1189.57,629.65,1567.35,77340.0,74360.0,75050.0,1271.35,sub,2026-03-09,1,neutral,True,0.5,-3.86,0.45,OOS
2026-04-02,2026-04-02 13:15:00,2026-04-02 13:30:00,2026,BSE-SENSEX,VP_TRAIL_SWING,LONG,73115.15,73030.95,72536.15,74250.0,-124.2,-1282.0,0,TRAIL STOP,1.0,10,75000,300.0,579.0,1134.85,75140.0,73240.0,74250.0,643.85,full,,0,neutral,True,1.0,1.63,0.9,OOS
2026-04-16,2026-04-16 11:45:00,2026-04-16 14:30:00,2026,BSE-SENSEX,VP_TRAIL_SWING,SHORT,78146.0,78146.0,78828.91,77510.0,-40.0,-440.0,0,BREAKEVEN,0.559,10,75000,1144.81,682.91,636.0,77960.0,76540.0,77510.0,639.95,sub,2026-04-08,0,neutral,True,0.5,4.34,0.45,OOS
2026-04-20,2026-04-20 13:15:00,2026-04-21 09:15:00,2026,BSE-SENSEX,VP_TRAIL_SWING,SHORT,78650.0,78650.0,79244.54,77870.0,-40.0,-440.0,0,TRAIL STOP,0.6178,10,75000,1073.19,594.54,780.0,78360.0,76900.0,77870.0,663.0,sub,2026-04-08,1,neutral,True,0.5,2.18,0.45,OOS
2026-04-22,2026-04-22 10:00:00,2026-04-22 15:15:00,2026,BSE-SENSEX,VP_TRAIL_SWING,SHORT,78502.5,78596.95,79569.09,77870.0,-134.45,-1384.5,0,SQUARE OFF,0.8281,10,75000,1020.46,1066.59,632.5,78520.0,76900.0,77870.0,845.0,sub,2026-04-08,0,neutral,True,0.5,2.95,0.45,OOS
2026-04-30,2026-04-30 12:00:00,2026-05-04 09:15:00,2026,BSE-SENSEX,VP_TRAIL_SWING,LONG,76649.0,77900.05,76108.94,77890.0,1211.05,12070.5,1,CONTRACT ROLL,1.0,10,75000,300.0,540.06,1241.0,78460.0,76840.0,77890.0,566.6,sub,2026-04-08,0,neutral,True,0.5,-1.52,0.45,OOS
2026-05-07,2026-05-07 12:45:00,2026-05-07 13:15:00,2026,BSE-SENSEX,VP_TRAIL_SWING,SHORT,78459.95,78330.0,78809.9,78330.0,89.95,859.5,1,TARGET HIT,0.433,10,75000,300.0,349.95,129.95,78620.0,77680.0,78330.0,129.9,full,,0,neutral,True,0.5,2.12,0.45,OOS
